symbol,side,opened,entry,sl0,tp0,exitReason,exitBar,finalLevel,pnl
AVAAIUSDT,0,2026-08-04T05:51:23.0000000Z,0.008634,0.00848843,0.00905324,sl,1,3,1.3800000000000000000000000000
ZESTUSDT,0,2026-08-04T06:51:40.0000000Z,0.23895,0.237951,0.261844,sl,1,3,1.3800000000000000000000000000
VANRYUSDT,1,2026-08-04T08:22:37.0000000Z,0.003643,0.00367615,0.0033748,sl,0,0,-1.4849464726873455942904199835
PLTRUSDT,1,2026-08-04T08:37:08.0000000Z,143.73,144.3955,134.817,sl,0,0,-0.8145314130661657274055520768
SHAZUSDT,0,2026-08-04T09:08:14.0000000Z,57.39,56.1572628,61.27312218,sl,0,0,-3.3420000000000000000000000000
AEVOUSDT,0,2026-08-04T11:14:46.0000000Z,0.01882,0.0186275,0.021797,sl,23,0,-1.6542720510095642933049946866
QNTXUSDT,1,2026-08-04T11:54:26.0000000Z,57.04,57.7695,54.0145,sl,0,0,-2.0383906030855539971949509116
SOONUSDT,1,2026-08-04T12:29:47.0000000Z,0.2211,0.221875,0.206,sl,0,0,-0.6457801899592944369063772049
SOONUSDT,1,2026-08-04T12:29:57.0000000Z,0.2211,0.221875,0.206,sl,0,0,-0.6457801899592944369063772049
AGTUSDT,0,2026-08-04T13:04:45.0000000Z,0.013882,0.0137769,0.01513955,tp,11,3,13.468279786774240023051433511
EDENUSDT,0,2026-08-04T13:55:56.0000000Z,0.03904,0.0370557,0.0449929,sl,183,2,0.6300000000000000000000000000
ZEREBROUSDT,0,2026-08-04T15:43:05.0000000Z,0.040738,0.03957452,0.04408881,sl,8,3,1.3800000000000000000000000000
ZEREBROUSDT,0,2026-08-04T15:43:19.0000000Z,0.040705,0.03954247,0.0440531,sl,10,3,1.3800000000000000000000000000
ZEREBROUSDT,0,2026-08-04T15:43:25.0000000Z,0.040754,0.03975634,0.04362725,sl,8,3,1.3800000000000000000000000000
TAGUSDT,0,2026-08-04T16:48:47.0000000Z,0.001186,0.00118055,0.00130775,sl,4,3,1.3800000000000000000000000000
CRWVUSDT,0,2026-08-04T16:49:05.0000000Z,92.14,90.3764404,97.69521274,sl,4,3,1.3800000000000000000000000000
DRIFTUSDT,0,2026-08-04T17:03:03.0000000Z,0.01206,0.012007,0.013038,sl,0,0,-0.7792039800995024875621890547
HYPERUSDT,0,2026-08-04T19:03:23.0000000Z,0.05847,0.0579175,0.0623385,sl,10,0,-1.5373935351462288353001539251
STARUSDT,0,2026-08-04T19:19:28.0000000Z,0.08203,0.0819835,0.0937515,sl,2,1,-0.12
SOXSUSDT,0,2026-08-04T19:36:15.0000000Z,44.36,43.0877552,48.43118336,sl,0,0,-4.4220000000000000000000000000
BANKUSDT,0,2026-08-04T20:05:00.0000000Z,0.05196,0.0518095,0.060863,sl,0,0,-0.5544688221709006928406466513
IDOLUSDT,0,2026-08-04T20:23:35.0000000Z,0.01656,0.0164425,0.020208,sl,0,0,-1.1843115942028985507246376811
INTWUSDT,1,2026-08-04T20:54:08.0000000Z,22.3,22.406,20.155,sl,0,0,-0.8330044843049327354260089686
INTWUSDT,1,2026-08-04T20:54:14.0000000Z,22.3,22.406,20.155,sl,0,0,-0.8330044843049327354260089686
XLMUSDT,0,2026-08-04T21:08:55.0000000Z,0.17124,0.1683,0.1849392,sl,11,0,-2.6953328661527680448493342678
USUSDT,1,2026-08-04T21:09:13.0000000Z,0.052948,0.05319585,0.0486018,sl,0,0,-0.8221511671828964266827831079
USUSDT,1,2026-08-04T21:09:17.0000000Z,0.052919,0.05319585,0.0486018,sl,0,0,-0.9047370509646818722953948487
AWEUSDT,0,2026-08-04T21:40:15.0000000Z,0.05608,0.0552191,0.0605664,sl,6,1,-0.12
HK0700USDT,0,2026-08-04T22:50:56.0000000Z,489.74,488.391,513.509,sl,0,0,-0.5331784212030873524727406379
ASTSUSDT,1,2026-08-04T22:51:07.0000000Z,69.2,69.386,62.8775,sl,0,0,-0.5231791907514450867052023121
ICNTUSDT,0,2026-08-04T23:38:33.0000000Z,0.1147,0.113795,0.15834,sl,0,0,-1.3035222319093286835222319093
XANUSDT,0,2026-08-05T00:25:12.0000000Z,0.013859,0.01357378,0.01475744,sl,0,0,-3.2070192654592683454794718233
IDOLUSDT,0,2026-08-05T00:55:50.0000000Z,0.01636,0.016264,0.0201035,sl,0,0,-1.0001955990220048899755501222
IDOLUSDT,0,2026-08-05T00:55:55.0000000Z,0.01635,0.016264,0.0201035,sl,0,0,-0.9089908256880733944954128441
DRIFTUSDT,0,2026-08-05T01:10:18.0000000Z,0.01226,0.0121885,0.0131315,sl,0,0,-0.9947960848287112561174551387
BEATUSDT,1,2026-08-05T01:10:22.0000000Z,2.546,2.5566,2.3684,sl,0,0,-0.7445090337784760408483896308
DRIFTUSDT,0,2026-08-05T01:10:27.0000000Z,0.01223,0.0121885,0.0131315,sl,0,0,-0.6289942763695829926410466067
EPICUSDT,1,2026-08-05T01:10:32.0000000Z,1.0209,1.02437,0.947015,sl,0,0,-0.6298442550690567146635321775
BULLAUSDT,0,2026-08-05T01:27:05.0000000Z,0.01412,0.0140724,0.015279,sl,0,0,-0.6256657223796033994334277620
1000RATSUSDT,0,2026-08-05T01:57:21.0000000Z,0.04701,0.04505814,0.05325594,sl,2,3,1.3800000000000000000000000000
QNTXUSDT,1,2026-08-05T01:57:25.0000000Z,58.77,59.1415,54.9715,sl,0,0,-1.0681878509443593670239918326
ZORAUSDT,0,2026-08-05T02:11:26.0000000Z,0.005934,0.00582559,0.0062755,sl,1,0,-2.8603943377148634984833164813
UBUSDT,0,2026-08-05T02:28:34.0000000Z,0.14863,0.1471845,0.1773525,sl,0,0,-1.5788239251833411828029334589
ACUUSDT,1,2026-08-05T02:47:01.0000000Z,0.08006,0.0816989,0.072054,sl,95,3,1.3800000000000000000000000000
OGNUSDT,0,2026-08-05T02:47:04.0000000Z,0.01491,0.014844,0.0157495,tp,60,3,8.325674044265593561368209256
ICNTUSDT,0,2026-08-05T03:07:30.0000000Z,0.1145,0.10718,0.154765,sl,0,0,-9.709519650655021834061135371
AMDUSDT,0,2026-08-05T03:22:54.0000000Z,483.92,482.6835,529.09,sl,0,0,-0.5032761613489833030252934369
AMDUSDT,0,2026-08-05T03:22:59.0000000Z,484.0,482.6835,529.09,sl,0,0,-0.5280061983471074380165289256
HOMEUSDT,1,2026-08-05T04:16:52.0000000Z,0.009366,0.0094151,0.0079081,sl,0,0,-0.9063549007046764894298526585
GUAUSDT,0,2026-08-05T05:27:18.0000000Z,0.04456,0.044336,0.048417,sl,2,1,-0.12
RKLBUSDT,1,2026-08-05T05:56:27.0000000Z,75.54,75.967,69.649,sl,0,0,-0.9678951548848292295472597299
SQQQUSDT,0,2026-08-05T06:41:55.0000000Z,37.62,37.4095,40.523,sl,0,0,-0.9593141945773524720893141946
XANUSDT,0,2026-08-05T07:40:36.0000000Z,0.014062,0.0137726,0.0149736,sl,0,0,-3.2070430948655952211634191439
ALABUSDT,0,2026-08-05T08:24:39.0000000Z,363.08,359.801,403.317,sl,1,1,-0.12
AIOUSDT,0,2026-08-05T08:24:47.0000000Z,0.04039,0.03912741,0.04480907,sl,1,3,1.3800000000000000000000000000
FLEXUSDT,1,2026-08-05T08:40:35.0000000Z,126.74,127.234,118.104,sl,1,0,-0.7046615117563515859239387723
IRENUSDT,0,2026-08-05T10:27:23.0000000Z,40.16,39.1929472,43.20621632,sl,6,3,1.3800000000000000000000000000
IRENUSDT,0,2026-08-05T10:27:29.0000000Z,40.32,39.4877952,42.94144512,sl,5,3,1.3800000000000000000000000000
SOXSUSDT,0,2026-08-05T10:43:20.0000000Z,44.1,43.229466,47.146869,sl,1,1,-0.12
DELLUSDT,1,2026-08-05T10:43:23.0000000Z,463.39,466.251,430.9945,sl,10,0,-1.0461097563607328600099268436
SAHARAUSDT,0,2026-08-05T12:16:03.0000000Z,0.0078,0.00753821,0.00858538,tp,10,3,14.983461538461538461538461539
VICUSDT,1,2026-08-05T12:16:23.0000000Z,0.03725,0.0375435,0.031104,sl,1,1,-0.12
VICUSDT,1,2026-08-05T12:16:27.0000000Z,0.03728,0.0375435,0.031104,sl,1,1,-0.12
VANRYUSDT,0,2026-08-05T12:16:33.0000000Z,0.003821,0.00366464,0.00431352,sl,0,0,-6.2581837215388641716828055482
EULUSDT,0,2026-08-05T12:32:14.0000000Z,1.419,1.412425,1.53788,sl,0,0,-0.8150317124735729386892177590
ARIAUSDT,0,2026-08-05T13:44:55.0000000Z,0.02877,0.02803493,0.03108548,sl,6,0,-3.9524817518248175182481751825
FIDAUSDT,0,2026-08-05T15:01:52.0000000Z,0.02043,0.020334,0.022558,sl,1,3,1.3800000000000000000000000000
BTCUSDT,1,2026-08-05T15:16:10.0000000Z,64765.9,65808.57,58289.31,sl,92,1,-0.12
ANTHROPICUSDT,1,2026-08-05T15:16:18.0000000Z,1443.94,1469.0955,1368.4735,sl,535,0,-2.7332145380001939138745377228
TLMUSDT,0,2026-08-05T15:16:42.0000000Z,0.00166,0.00165255,0.001809,tp,0,0,13.343855421686746987951807229
VELVETUSDT,1,2026-08-05T16:15:01.0000000Z,0.5096,0.51149,0.467555,sl,0,0,-0.6763186813186813186813186813
CBRSUSDT,0,2026-08-05T16:44:52.0000000Z,216.78,212.303493,230.88099705,sl,3,3,1.3800000000000000000000000000
BIRBUSDT,0,2026-08-05T18:33:30.0000000Z,0.05386,0.0536295,0.057931,sl,1,2,0.6300000000000000000000000000
PTBUSDT,0,2026-08-05T19:47:00.0000000Z,0.0008972,0.00086097,0.00098009,sl,5,3,1.3800000000000000000000000000
INTWUSDT,1,2026-08-05T19:47:11.0000000Z,24.02,24.201,21.871,sl,0,0,-1.2503080766028309741881765196
SOMIUSDT,1,2026-08-05T21:49:22.0000000Z,0.0904,0.091405,0.08136,sl,1,3,1.3800000000000000000000000000
龙虾USDT,1,2026-08-05T21:49:25.0000000Z,0.024932,0.02501305,0.0220124,sl,0,0,-0.6076263436547408952350393069
KORUUSDT,1,2026-08-05T22:02:45.0000000Z,19.21,19.5839,17.289,tp,10,3,14.880000000000000000000000000
STARUSDT,0,2026-08-05T22:29:45.0000000Z,0.08047,0.0804195,0.086494,sl,0,0,-0.2141344600472225674164284827
COTIUSDT,0,2026-08-05T23:23:45.0000000Z,0.013007,0.01292995,0.01418275,sl,0,0,-1.0085600061505343276697163066
MYXUSDT,0,2026-08-05T23:36:28.0000000Z,0.08144,0.080954,0.090239,sl,0,0,-1.0151375245579567779960707269
SKYAIUSDT,1,2026-08-06T00:04:35.0000000Z,0.06142,0.061954,0.0510595,sl,0,0,-1.4241354607619667860631716054
LABUSDT,1,2026-08-06T00:22:04.0000000Z,0.1298,0.13046,0.1156,sl,0,0,-0.8827118644067796610169491526
MYXUSDT,0,2026-08-06T01:38:09.0000000Z,0.08329,0.0820345,0.090385,sl,0,0,-2.3810757593948853403769960379
AXSUSDT,0,2026-08-06T02:07:00.0000000Z,0.877,0.86122277,0.92669827,sl,3,1,-0.12
HOMEUSDT,1,2026-08-06T03:34:21.0000000Z,0.008847,0.00897475,0.008144,sl,0,0,-2.2859884706680230586639538826
AXTIUSDT,0,2026-08-06T03:47:34.0000000Z,68.77,68.531,73.451,sl,0,0,-0.6413028937036498473171441035
LIGHTUSDT,1,2026-08-06T04:00:59.0000000Z,0.1493,0.15035,0.140965,sl,0,0,-1.1749229738780977896851975888
INXUSDT,0,2026-08-06T04:14:26.0000000Z,0.007783,0.00770165,0.0094464,sl,0,0,-1.6878401644610047539509186689
EPICUSDT,0,2026-08-06T06:09:42.0000000Z,0.897,0.892105,1.01538,sl,0,0,-0.9385618729096989966555183946
JCTUSDT,0,2026-08-06T06:24:40.0000000Z,0.004425,0.00434429,0.00467924,sl,5,3,1.3800000000000000000000000000
TRADOORUSDT,0,2026-08-06T09:11:59.0000000Z,0.6186,0.60516401,0.65729566,sl,0,0,-3.3779995150339476236663433560
DODOXUSDT,1,2026-08-06T09:53:42.0000000Z,0.024524,0.0246103,0.0215987,sl,0,0,-0.6478502691241233077801337465
TOWNSUSDT,1,2026-08-06T10:50:42.0000000Z,0.00229,0.00233108,0.002061,sl,7,2,0.6300000000000000000000000000
MINIMAXUSDT,1,2026-08-06T10:50:47.0000000Z,37.37,37.4845,33.85,sl,0,0,-0.5795932566229595932566229596
JCTUSDT,1,2026-08-06T11:17:39.0000000Z,0.004747,0.0047856,0.00420715,sl,0,0,-1.3397177164524963134611333474
ADAUSDT,1,2026-08-06T11:17:43.0000000Z,0.1928,0.194627,0.17352,sl,9,1,-0.12
TAGUSDT,0,2026-08-06T13:32:52.0000000Z,0.001307,0.00128324,0.0013754,sl,4,1,-0.12
SNXXUSDT,0,2026-08-06T14:18:33.0000000Z,10.38,10.2625,11.841,sl,0,0,-1.8179768786127167630057803468
HEMIUSDT,0,2026-08-06T14:34:41.0000000Z,0.005089,0.00499282,0.00539197,sl,1,1,-0.12
BELUSDT,0,2026-08-06T15:22:02.0000000Z,0.10387,0.10121508,0.11223299,sl,0,0,-3.9540040435159333782612881486
AKEUSDT,1,2026-08-06T15:38:48.0000000Z,0.0041483,0.00422892,0.0038808,sl,0,0,-3.0351700696670925439336595714
WDCUSDT,0,2026-08-06T16:24:54.0000000Z,455.93,443.9208038,494.35942784,sl,8,3,1.3799999999999999999999999999
PENGUUSDT,0,2026-08-06T17:07:54.0000000Z,0.006023,0.00588833,0.00650484,sl,7,3,1.3800000000000000000000000000
KOMAUSDT,0,2026-08-06T18:10:41.0000000Z,0.012006,0.0119612,0.013595,sl,0,0,-0.6797201399300349825087456272
LUMIAUSDT,0,2026-08-06T19:03:48.0000000Z,0.08087,0.07937067,0.08559289,sl,3,2,0.6300000000000000000000000000
ARIAUSDT,1,2026-08-06T19:15:44.0000000Z,0.03191,0.0321675,0.027367,sl,0,0,-1.3304356001253525540582889376
HEIUSDT,1,2026-08-06T19:15:49.0000000Z,0.20163,0.201714,0.1629955,sl,0,0,-0.1824907007885731289986609136
TUSDT,1,2026-08-06T21:09:16.0000000Z,0.003529,0.0035855,0.0031761,sl,11,0,-2.5215301785208274298668177954
GRVTUSDT,0,2026-08-06T21:58:46.0000000Z,0.2863,0.28393,0.3157,sl,0,0,-1.3617045057631854697869367796
MASKUSDT,1,2026-08-06T22:35:23.0000000Z,0.3564,0.363903,0.333891,sl,0,0,-3.2778282828282828282828282829
XNYUSDT,0,2026-08-07T01:00:04.0000000Z,0.006992,0.00661822,0.00811335,sl,2,1,-0.12
PIXELUSDT,0,2026-08-07T01:43:12.0000000Z,0.004553,0.00449454,0.00473715,sl,0,0,-2.0459828684383922688337359983
WDCUSDT,0,2026-08-07T02:08:38.0000000Z,455.75,442.239,507.5525,sl,32,3,1.3800000000000000000000000000
EULUSDT,0,2026-08-07T04:19:27.0000000Z,1.2608,1.253315,1.36854,sl,0,0,-1.0105060279187817258883248731
USARUSDT,1,2026-08-07T05:33:34.0000000Z,17.5,17.877,15.75,sl,10,0,-3.3514285714285714285714285713
AIOUSDT,0,2026-08-07T06:58:34.0000000Z,0.03879,0.03775198,0.04205976,tp,11,3,12.524083526682134570765661253
WAXPUSDT,0,2026-08-07T08:37:15.0000000Z,0.003667,0.00364035,0.0040013,sl,3,2,0.6300000000000000000000000000
KMNOUSDT,0,2026-08-07T09:01:22.0000000Z,0.02082,0.02019665,0.02278356,sl,0,0,-4.6109942363112391930835734870
TSLAUSDT,1,2026-08-07T09:51:02.0000000Z,323.52,330.5629,302.3913,sl,19,0,-3.3854395400593471810089020774
RESOLVUSDT,1,2026-08-07T10:28:53.0000000Z,0.02002,0.020172,0.0179965,tp,4,3,15.041088911088911088911088911
LITEUSDT,0,2026-08-07T10:29:03.0000000Z,875.4,868.151688,898.2321828,sl,11,1,-0.12
FIGHTUSDT,0,2026-08-07T11:09:30.0000000Z,0.003227,0.0032039,0.003841,tp,51,3,28.420440037186241090796405330
INXUSDT,0,2026-08-07T12:06:57.0000000Z,0.00733,0.00731075,0.0083657,sl,0,0,-0.5139290586630286493860845839
RECALLUSDT,0,2026-08-07T14:09:47.0000000Z,0.04456,0.04389427,0.04665704,sl,9,3,1.3800000000000000000000000000
WIFUSDT,0,2026-08-07T17:35:55.0000000Z,0.1396,0.1356345,0.1514965,sl,309,3,1.3799999999999999999999999999
MYXUSDT,0,2026-08-07T20:30:45.0000000Z,0.0738,0.0731215,0.081648,sl,9,0,-1.4990650406504065040650406504
GENIUSUSDT,0,2026-08-07T20:43:04.0000000Z,0.341,0.335285,0.36142,sl,7,2,0.6300000000000000000000000000
ACEUSDT,1,2026-08-07T21:22:29.0000000Z,0.10889,0.10925,0.090951,sl,0,0,-0.6159133070070713564147304619
CARVUSDT,0,2026-08-07T21:33:42.0000000Z,0.03134,0.03076272,0.03315844,sl,1,2,0.6300000000000000000000000000
CAPUSDT,0,2026-08-07T22:38:33.0000000Z,0.03514,0.03400568,0.03871311,sl,10,3,1.3800000000000000000000000000
4USDT,0,2026-08-08T01:09:07.0000000Z,0.011252,0.01102313,0.01140365,sl,0,0,-3.1710575897618201208674013508
COTIUSDT,0,2026-08-08T01:23:55.0000000Z,0.012964,0.01277005,0.01448185,sl,0,0,-2.3640990435050910212897253934
CTSIUSDT,0,2026-08-08T02:38:59.0000000Z,0.02587,0.02528792,0.02790726,sl,0,0,-3.4950289911093931194433706996
GRIFFAINUSDT,0,2026-08-08T02:51:10.0000000Z,0.010368,0.01020813,0.01082844,tp,0,0,6.5414583333333333333333333335
ALLOUSDT,1,2026-08-08T03:03:17.0000000Z,0.32522,0.328746,0.294099,sl,3,1,-0.12
REUSDT,1,2026-08-08T03:40:40.0000000Z,0.4063,0.411475,0.3748,sl,0,0,-2.0305340881122323406349987694
SIRENUSDT,1,2026-08-08T07:30:10.0000000Z,0.03265,0.033217,0.028343,sl,3,3,1.3800000000000000000000000000
1000BONKUSDT,0,2026-08-08T08:54:28.0000000Z,0.002532,0.00251625,0.00268175,sl,0,0,-1.0530568720379146919431279621
TSTUSDT,0,2026-08-08T09:18:39.0000000Z,0.01568,0.01477213,0.0185398,sl,0,0,-8.804980867346938775510204081
GUAUSDT,0,2026-08-08T09:54:10.0000000Z,0.03699,0.036474,0.044108,sl,0,0,-2.2124574209245742092457420925
BSBUSDT,0,2026-08-08T10:41:40.0000000Z,0.15549,0.1546685,0.192292,sl,0,0,-0.9124946941925525757283426587
DKNGUSDT,1,2026-08-08T11:42:29.0000000Z,23.99,24.442,22.634,sl,11,0,-2.9461775739891621508962067528
XAIUSDT,1,2026-08-08T12:45:00.0000000Z,0.00677,0.00686627,0.00643306,sl,10,0,-2.2530132939438700147710487445
GUNUSDT,0,2026-08-08T14:10:41.0000000Z,0.003163,0.00310493,0.00334593,sl,0,0,-2.8738729054694909895668668985
PEOPLEUSDT,0,2026-08-08T18:23:13.0000000Z,0.007083,0.00696001,0.00764964,tp,11,3,11.880000000000000000000000000
TRXUSDT,1,2026-08-08T22:07:41.0000000Z,0.32925,0.3338555,0.3154335,sl,238,0,-2.2181776765375854214123006834
PYTHUSDT,0,2026-08-08T22:08:05.0000000Z,0.04002,0.03971745,0.04097304,sl,3,2,0.6300000000000000000000000000
MAGMAUSDT,0,2026-08-08T23:30:44.0000000Z,0.23464,0.22989558,0.25124547,sl,0,0,-3.1529994885782475281281963859
BTRUSDT,0,2026-08-08T23:30:49.0000000Z,0.02658,0.02585756,0.02866064,sl,0,0,-4.1969751693002257336343115124
NILUSDT,0,2026-08-09T00:24:07.0000000Z,0.03535,0.03349985,0.04090045,sl,11,0,-7.970707213578500707213578501
BSPUSDT,0,2026-08-09T00:52:05.0000000Z,44.35,44.2035,47.957,sl,58,3,1.3800000000000000000000000000
ACTUSDT,0,2026-08-09T04:27:19.0000000Z,0.009755,0.00955385,0.0105683,sl,9,3,1.3800000000000000000000000000
PLAYUSDT,0,2026-08-09T04:27:34.0000000Z,0.03807,0.03732763,0.04040845,sl,2,0,-3.0450197005516154452324665090
BILLUSDT,0,2026-08-09T09:13:12.0000000Z,0.02652,0.02598377,0.02820914,sl,1,3,1.3800000000000000000000000000
THEUSDT,0,2026-08-09T09:13:17.0000000Z,0.06526,0.06237029,0.0743626,sl,0,0,-6.7619935642047195832056389825
HMSTRUSDT,0,2026-08-09T10:11:14.0000000Z,0.0002191,0.0002123,0.00024051,sl,0,0,-4.7754084892743039707895937928
CATIUSDT,0,2026-08-09T11:33:52.0000000Z,0.05013,0.04648154,0.06063757,sl,0,0,-11.036995810891681627767803710
XAUUSDT,1,2026-08-09T12:06:59.0000000Z,4345.43,4417.1138,3910.887,sl,144,0,-2.5944547720248629019452620369
ONDSUSDT,1,2026-08-09T21:32:28.0000000Z,9.175,9.3223,8.7331,sl,41,0,-2.5281743869209809264305177111
NFLXUSDT,1,2026-08-09T21:32:32.0000000Z,74.23,75.346,70.882,sl,61,2,0.6300000000000000000000000000
DOLOUSDT,1,2026-08-09T21:44:11.0000000Z,0.02442,0.0248864,0.021978,sl,11,0,-2.9848648648648648648648648649
MORPHOUSDT,1,2026-08-09T23:49:34.0000000Z,1.9349,1.970611,1.827767,sl,10,1,-0.12
ESPORTSUSDT,1,2026-08-10T00:27:53.0000000Z,0.01774,0.01803165,0.01690006,sl,2,1,-0.12
NILUSDT,1,2026-08-10T03:27:06.0000000Z,0.04372,0.0446255,0.039024,sl,0,0,-3.2267017383348581884720951510
BELUSDT,0,2026-08-10T04:02:32.0000000Z,0.10956,0.10618117,0.11929103,sl,7,3,1.3800000000000000000000000000
龙虾USDT,0,2026-08-10T04:27:10.0000000Z,0.022499,0.02069278,0.0252053,sl,0,0,-12.162001866749633317036312725
MAGMAUSDT,0,2026-08-10T06:49:27.0000000Z,0.18996,0.1852235,0.223194,sl,0,0,-3.8601295009475679090334807328
我踏马来了USDT,0,2026-08-10T06:49:33.0000000Z,0.010395,0.0099977,0.01164649,sl,0,0,-5.8530447330447330447330447330
BEATUSDT,1,2026-08-10T07:01:17.0000000Z,2.595,2.6362,2.1513,sl,1,3,1.3800000000000000000000000000
XNYUSDT,1,2026-08-10T09:48:39.0000000Z,0.007163,0.0072707,0.0058701,sl,4,2,0.6300000000000000000000000000
1000CATUSDT,0,2026-08-10T10:24:47.0000000Z,0.001826,0.0018066,0.0020995,sl,0,0,-1.7136473165388828039430449070
MVLLUSDT,0,2026-08-10T10:37:47.0000000Z,28.93,28.1506258,31.1745977,sl,0,0,-4.1610000000000000000000000000
我踏马来了USDT,0,2026-08-10T11:02:21.0000000Z,0.011086,0.01056119,0.01273916,sl,1,1,-0.12
ROBOUSDT,0,2026-08-10T11:59:56.0000000Z,0.01604,0.0153923,0.01808024,sl,0,0,-6.1770448877805486284289276810
BTCUSDT,0,2026-08-10T12:55:55.0000000Z,64290.7,63201.0475,69433.956,sl,9,1,-0.12
BSPUSDT,0,2026-08-10T15:24:18.0000000Z,52.74,51.4204452,56.54031782,sl,0,0,-3.8730000000000000000000000000
DODOXUSDT,0,2026-08-10T16:33:27.0000000Z,0.020313,0.02019345,0.02271765,tp,10,3,17.636978289765175011076650421
LIGHTUSDT,0,2026-08-10T16:33:38.0000000Z,0.15978,0.15635751,0.170724,tp,11,3,10.154126924521216672925272250
AKEUSDT,0,2026-08-10T18:33:48.0000000Z,0.0040523,0.00397109,0.00420566,sl,0,0,-3.1260706265577573230017520914
GUAUSDT,1,2026-08-10T20:04:00.0000000Z,0.05539,0.0590455,0.035438,sl,8,3,1.3800000000000000000000000000
ACTUSDT,0,2026-08-10T20:30:28.0000000Z,0.011153,0.01083112,0.01227956,sl,4,3,1.3800000000000000000000000000
VIRTUALUSDT,0,2026-08-10T21:08:34.0000000Z,0.5541,0.546579,0.598428,sl,70,0,-2.1560043313481321061180292366
BICOUSDT,0,2026-08-10T22:50:42.0000000Z,0.04315,0.03982,0.064622,sl,8,3,1.3800000000000000000000000000
CRWDUSDT,1,2026-08-10T23:17:44.0000000Z,225.25,229.4316,202.725,sl,57,3,1.3799999999999999999999999999
VELODROMEUSDT,0,2026-08-11T00:03:23.0000000Z,0.01746,0.0173065,0.021199,sl,7,3,1.3800000000000000000000000000
MERLUSDT,0,2026-08-11T02:19:13.0000000Z,0.02075,0.02038273,0.02190692,sl,2,2,0.6300000000000000000000000000
COHRUSDT,0,2026-08-11T02:28:37.0000000Z,331.42,327.106,360.753,sl,10,0,-2.0725073924325629111097700803
ERAUSDT,0,2026-08-11T04:26:00.0000000Z,0.06715,0.0658571,0.072522,sl,7,3,1.3800000000000000000000000000
SPACEUSDT,0,2026-08-11T04:49:19.0000000Z,0.005385,0.00520344,0.00592968,sl,4,2,0.6300000000000000000000000000
TRBUSDT,0,2026-08-11T05:00:47.0000000Z,13.6,13.245295,14.688,sl,38,1,-0.12
SAMSUNGUSDT,1,2026-08-11T21:25:04.0000000Z,171.49,174.95,164.0,sl,11,0,-3.1464155344334946644119190624
DOTUSDT,1,2026-08-11T22:09:50.0000000Z,0.7904,0.7927,0.7795,sl,11,0,-0.5564878542510121457489878543
BTCDOMUSDT,0,2026-08-11T22:20:48.0000000Z,5457.4,5379.957,5893.992,time,582,1,1.4054516802873163044673287646
AVAXUSDT,1,2026-08-12T04:36:07.0000000Z,6.32,6.34985714,6.22242857,tp,10,1,2.1957776107594936708860759493
DOTUSDT,1,2026-08-12T11:38:44.0000000Z,0.7944,0.79815714,0.78312857,tp,11,1,2.0082911631419939577039274924
ADAUSDT,1,2026-08-12T11:59:59.0000000Z,0.2023,0.205939,0.18207,tp,11,3,14.880000000000000000000000000
CSOPSKHYNIX2LUSDT,1,2026-08-12T16:12:09.0000000Z,4.146,4.36828571,3.37914286,sl,11,0,-8.162174746743849493487698987
GWEIUSDT,1,2026-08-12T18:44:23.0000000Z,0.02509,0.02665286,0.02079429,sl,9,3,1.3800000000000000000000000000
KORUUSDT,1,2026-08-12T21:13:23.0000000Z,20.39,21.12142857,18.68714286,sl,11,0,-5.5007888916135360470819028935
DRAMUSDT,1,2026-08-12T22:08:38.0000000Z,55.4,55.60428571,54.60142857,sl,7,1,-0.12
MINIMAXUSDT,1,2026-08-12T22:54:19.0000000Z,46.14,46.5425,44.855,sl,10,0,-1.4285175552665799739921976593
CSOPSAMSUNG2LUSDT,1,2026-08-12T23:23:26.0000000Z,10.19,10.54285714,9.41071429,sl,2,1,-0.12
MYXUSDT,1,2026-08-13T00:13:05.0000000Z,0.07313,0.07362571,0.07104286,sl,0,0,-1.1367715028032271297689046903
4USDT,1,2026-08-13T00:58:12.0000000Z,0.010823,0.01155525,0.00890625,sl,42,2,0.6300000000000000000000000000
CAPUSDT,1,2026-08-13T01:58:13.0000000Z,0.0574,0.06148321,0.04287036,sl,1,3,1.3800000000000000000000000000
REUSDT,1,2026-08-13T01:58:17.0000000Z,0.4349,0.45012429,0.38842714,sl,5,2,0.6300000000000000000000000000
HYPEUSDT,1,2026-08-13T02:31:57.0000000Z,57.14,57.24142857,56.18714286,sl,10,1,-0.12
EWYUSDT,1,2026-08-13T05:04:47.0000000Z,177.37,178.40928571,174.48142857,tp,11,2,2.3228353977561030613970795512
SKHYUSDT,1,2026-08-13T05:04:54.0000000Z,155.28,156.30321429,152.87357143,sl,0,0,-1.1084218411901081916537867079
BARDUSDT,1,2026-08-13T06:38:23.0000000Z,0.1152,0.11673036,0.11180929,sl,11,0,-2.1126562499999999999999999999
AVAAIUSDT,1,2026-08-13T06:45:58.0000000Z,0.011344,0.01270129,0.00904807,sl,5,3,1.3800000000000000000000000000
PRLUSDT,1,2026-08-13T07:19:21.0000000Z,0.3331,0.34128571,0.30952857,tp,11,3,10.494573701591113779645752026
ESPORTSUSDT,1,2026-08-13T07:34:39.0000000Z,0.01621,0.01657429,0.01498857,sl,4,3,1.3800000000000000000000000001
